Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_short_tons,Average_Employees,Labor_Hours
2012,1517497,#68,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"P.O. Box 309, Jeff, KY 41751",-,465041,107,270693
2012,1518048,Rowdy Gap Mine,Kentucky (East),Perry,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",-,192013,27,55725
2012,1518442,Auger Mine No 28,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",-,13940,2,5028
2012,1518504,S-3 Candle Ridge,Kentucky (East),Perry,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",-,329878,33,107408
2012,1518526,Jakes Branch Job,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,Pine Branch Mining Llc,"3228 Summit Square Place, Suit, Lexington, KY 40509",-,244057,21,55067
2012,1518565,E4-1,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Mine only,Perry County Coal Corporation,"1845 South Ky Hwy 15, Hazard, KY 41701",-,528026,151,306545
2012,1518662,E3-1,Kentucky (East),Perry,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Perry County Coal Corporation,"1845 S. Ky Hwy 15, Hazard, KY 41701",-,400195,134,279268
2012,1518738,Buckeye Strip #1,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,James River Coal Service Compa,"P.O. Box 189, Lackey, KY 41643",-,118387,41,91297
2012,1518769,Blue Ridge Surface Mine,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,Cumberland River Coal Company,"P.O. Box 109, Appalachia, VA 24216",Scotia Employees Association,552187,73,183064
2012,1518781,Chavies Job #7,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,B & W Resources Inc,"P.O. Box 249, Stanville, KY 41659",-,377995,54,123570
2012,1518966,East Mac & Nellie,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",-,1036710,99,232294
2012,1518978,Buckeye Highwall Miner,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,James River Coal Service Compa,"P.O. Box 189, Lackey, KY 41643",-,131590,14,31101
2012,1519015,E4-2,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Mine only,Perry County Coal Corporation,"1845 S. Hwy 15, Hazard, KY 41701",-,861650,187,378152
2012,1519068,Frasure Creek Mine #8,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,Frasure Creek Mining Llc,"P.O. Box 100, Ary, KY 41712",-,181700,27,46106
2012,1519255,Montgomery Creek,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,James River Coal Service Compa,"P.O. Box 189, Lackey, KY 41643",-,374815,54,120541
2012,1519342,S-2 Buckhorn,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,Mountain Top Hydroseeding Inc,"P.O. Box 249, Stanville, KY 41659",-,4166,4,3430
2012,1519419,Noble Mine #2,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,Noble Construction,"P.O. Box 83, Bulan, KY 41722",-,34882,5,8000
2012,1519542,Bear Branch Mine,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Locust Grove, Inc.","P.O. Box 958, Hazard, KY 41702",-,339622,22,74519
2012,1519598,Poundmill Mine No 90,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Mine only,Blue Diamond Coal Company,"P.O. Box 309, Jeff, KY 41751",-,234340,44,105512
2012,1519626,Mc S/N 22,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,Augustus Augering & Contractin,"229 Kelly Br., Salyersville, KY 41465",-,4870,2,1520
2012,1519638,Ben's Branch Mine,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Locust Grove, Inc.","P.O. Box 958, Hazard, KY 41702",-,372145,19,42708
2012,1519656,Pads Branch Washer,Kentucky (East),Perry,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,Pine Branch Mining Llc,"3228 Summit Square Place, Suit, Lexington, KY 40509",-,0,9,20877
2012,1505375,Long Fork Preparation Plant,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,Long Fork Coal Company,"P.O. Box 299, Sidney, KY 41564",United Mine Workers of America,0,13,28451
2012,1506733,Viking Prep Plant,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,Coal Operator 1 Llc,"P.O. Box 326, Pikeville, KY 41502",-,0,18,41615
2012,1506733,Viking Prep Plant,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Preparation Plant,Coal Operator 1 Llc,"P.O. Box 326, Pikeville, KY 41502",-,0,2,4624
2012,1507907,Plant No 1,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,Berkeley Energy Corp,"750 Town Mtn. Rd, Pikeville, KY 41501",-,0,18,26579
2012,1507907,Plant No 1,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,Berkeley Energy Corp,"750 Town Mtn. Rd, Pikeville, KY 41501",-,0,18,26578
2012,1508079,Mine No 3,Kentucky (East),Pike,Active,Underground,Contractor,Mine only,Excel Mining Llc,"9462 Meathouse Rd, Pilgrim, KY 41250",-,1238448,270,647439
2012,1509724,#1 Prep Plant,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,Sidney Coal Company Inc,"P.O. Box 299, Sidney, KY 41564",-,0,1,1936
2012,1509724,#1 Prep Plant,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Sidney Coal Company Inc,"P.O. Box 299, Sidney, KY 41564",-,0,30,62603
2012,1510445,Bevins Branch Preparation Plan,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Corp.,"1148 Longfork Road, Kimper, KY 41539",-,0,8,19011
2012,1510445,Bevins Branch Preparation Plan,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Corp.,"1148 Longfork Road, Kimper, KY 41539",-,0,44,99809
2012,1512896,Jamboree Loadout,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",-,0,2,3821
2012,1512896,Jamboree Loadout,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",-,0,1,3821
2012,1513193,Phelps Coal Tipple (T-2),Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,Revelation Energy Llc,"P.O. Box 249, Stanville, KY 41659",-,0,10,33319
2012,1513306,Stonecoal Tipple (T-3),Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Preparation Plant,Revelation Energy Llc,"1051 Main St., Milton, WV 25541",-,0,3,5618
2012,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",-,0,9,19601
2012,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",-,0,10,22104
2012,1515215,#3,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Pike Floyd Mining, Inc.","P.O. Box 249, Stanville, KY 41659",-,47906,23,41205
2012,1516470,Burke Branch Tipple,Kentucky (East),Pike,Active,Surface,Contractor,Preparation Plant,Premier Elkhorn Coal Company,"6920 Ky Highway 610 W, Jenkins, KY 41537",-,0,24,53483
2012,1516470,Burke Branch Tipple,Kentucky (East),Pike,Active,Underground,Contractor,Preparation Plant,Premier Elkhorn Coal Company,"6920 Ky Highway 610 W, Jenkins, KY 41537",-,0,47,103819
2012,1516580,Auger Mine No 6,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",-,5241,3,1840
2012,1516583,Sam #14,Kentucky (East),Pike,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,South Akers Mining Company Llc,"P.O. Box 392, Pikeville, KY 41502",-,8461,14,9370
2012,1516734,Clintwood Elkhorn Ii,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,Clintwood Elkhorn Mining Compa,"23956 Hwy. 194 E., Feds Creek, KY 41524",-,0,4,9927
2012,1516734,Clintwood Elkhorn Ii,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Clintwood Elkhorn Mining Compa,"23956 Hwy. 194 E., Feds Creek, KY 41524",-,0,67,155521
2012,1516958,Longfork Preparation Plant,Kentucky (East),Pike,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Corp.,"1148 Longfork Rd, Kimper, KY 41539",-,0,25,57811
2012,1516958,Longfork Preparation Plant,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Corp.,"1148 Longfork Rd, Kimper, KY 41539",-,0,15,35432
2012,1517280,No 1,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",-,6443,6,6443
2012,1517651,Mine #1,Kentucky (East),Pike,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Rockhouse Energy Mining,"P.O. Box 299, Sidney, KY 41564",-,283483,84,140539
2012,1517659,Three Mile Mine #1,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine and Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",-,45522,15,18894
2012,1517733,Preparation Plant,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Mc Mining Llc,"9462 Meathouse Rd, Pilgrim, KY 41250",-,0,20,45837
2012,1517789,No 3,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",-,52362,11,29808
2012,1517799,S-4 Netley Branch,Kentucky (East),Pike,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, L","P.O. Box 249, Stanville, KY 41659",-,360375,32,89302
2012,1517837,Apex No 2,Kentucky (East),Pike,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",-,0,4,8730
2012,1517941,No 2,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",-,273519,47,114081
2012,1517979,Mine No. 8,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Woodman Three Mine, Inc.","2412 Feds Creek Road, Steele, KY 41566",-,57522,13,35460
2012,1518001,No. 1,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Deep Woods Mining Llc,"110 North First Street Suite 3, Harlan, KY 40831",-,7424,15,6784
2012,1518015,Bent Mtn,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Kentucky Fuel Corporation,"P.O. Box 130, Mousie, KY 41839",-,176725,34,80104
2012,1518029,No 2,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,C W Augering Inc,"P.O. Box 2100, Pikeville, KY 41502",-,133852,10,28942
2012,1518040,No. 6,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",-,411646,65,161316
2012,1518250,Mine #16,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Mccoy Elkhorn Coal Corp,"1148 Long Fork Rd, Kimper, KY 41539",-,182862,42,96693
2012,1518280,S-1 Hunts Branch,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Revelation Energy Llc,"P.O. Box 249, Stanville, KY 41659",-,528311,39,124216
2012,1518363,Bevins Branch Surface Mine,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Kentucky Fuel Corporation,"P.O. Box 130, Mousie, KY 41839",-,138541,38,86175
2012,1518369,Inspiration Resources Inc #3,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Inspiration Resources Inc,"P.O. Box 431, Hardy, KY 41531",-,32751,14,14560
2012,1518380,Halfway Branch Surface Mine,Kentucky (East),Pike,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Sidney Coal Company, Inc","P.O. Box 299, Sidney, KY 41564",-,52941,20,38982
2012,1518381,Taylor Fork Energy,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,Sidney Coal Company Inc,"P.O. Box 299, Sidney, KY 41564",-,345318,77,150971
2012,1518436,S. A. M. #10,Kentucky (East),Pike,"Active, men working, not producing",Underground,Contractor,Mine only,"South Akers Mining, Llc","P.O. Box 392, Pikeville, KY 41502",-,135186,21,49533
2012,1518570,Bevins Branch #1,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",-,374477,56,133616
2012,1518626,Mine No. 2,Kentucky (East),Pike,"Active, men working, not producing",Underground,Contractor,Mine only,"Hubble Mining Company, Llc","P.O. Box 392, Pikeville, KY 41502",-,164379,29,63360
2012,1518713,No 009,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,C W Augering Inc,"24044 State Hwy 194 East, Fedscreek, KY 41524",-,88382,7,19044
2012,1518721,Mine #23,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,Mccoy Elkhorn Coal Corp.,"1148 Long Fork Road, Kimper, KY 41539",-,613889,113,248806
2012,1518775,Mine #15,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,Mccoy Elkhorn Coal Corp.,"1148 Longfork Rd, Kimper, KY 41539",-,442900,133,296438
2012,1518784,Job #45,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Premier Elkhorn Coal Company,"6920 Ky Highway 610 W, Jenkins, KY 41537",-,393425,57,130622
2012,1518823,Job #42,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Premier Elkhorn Coal Company,"6920 Hwy. 610 West, Myra, KY 41537",-,439464,40,96858
2012,1518911,Mine #28,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",-,307529,76,176100
2012,1518931,No 7,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",-,393,4,6117
2012,1518940,Feds Creek Surface,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Surface Minerals Company,"Po Drawer 2860, Grundy, VA 24614",-,18338,9,32530
2012,1518943,Mine No 5,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Falcon Coal Corporation,"P.O. Box 1247, Wise, VA 24293",-,80586,17,38902
2012,1518946,Job #49,Kentucky (East),Pike,Active,Surface,Contractor,Mine only,Premier Elkhorn Coal Company,"Highway 610, Myra, KY 41549",-,201656,31,71638
2012,1519021,No. 1,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"J & J Minerals, Llc","2005 Webster Road, Summersville, WV 26651",-,5458,5,3133
2012,1519039,Coal Hollow Mine,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Williams Bros. Coal Co., Inc.","258 Cantrell Road, Mouth Card, KY 41548",-,92098,20,30657
2012,1519048,Mine #15a,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Mccoy Elkhorn Coal Corp,"1148 Longfork Rd., Kimper, KY 41539",-,27757,33,18979
2012,1519094,Center Creek Mine,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,C S & S Coal Corporation,"P.O. Box 1247, Wise, VA 24293",-,83347,17,43721
2012,1519097,No 1,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,Process Energy,"P.O. Box 299, Sidney, KY 41564",-,459054,107,202035
2012,1519140,Auger No 1  Sn #11,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Mill Branch Processing Inc,"P.O. Box 100, Ashcamp, KY 41512",-,6140,2,2535
2012,1519145,No 8,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",-,243502,39,97312
2012,1519153,#1 Mine,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Dynasty Mining Inc.,"1368 Powells Creek, Pikeville, KY 41501",-,70638,18,42583
2012,1519167,S-10,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",-,229384,25,49609
2012,1519180,No 1,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,M3 Energy Mining Company,"P.O. Box 299, Sidney, KY 41564",-,268913,49,96871
2012,1519181,#59,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Alpha Highwall Mining, Llc","2005 Webster Road, Summerville, WV 26651",-,114648,9,12673
2012,1519187,Shm-10,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659",-,89282,6,11445
2012,1519188,Grapevine Mine No. 1,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Wellmore Coal Corporation,"Po Drawer 2860, Grundy, VA 24614",-,73498,37,84532
2012,1519196,#2,Kentucky (East),Pike,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,"Bee, B & B, Llc","P.O. Box 249, Stanville, KY 41659",-,19614,18,11831
2012,1519199,S-4 Calloway North,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",-,503649,30,94965
2012,1519208,# 4,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Inspiration Resources Inc.,"P.O. Box 392, Pikeville, KY 41502",-,14362,11,12687
2012,1519266,Hubble No. 7,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Hubble Mining Co. Llc,"P.O. Box 392, Pikeville, KY 41502",-,23673,29,17285
2012,1519269,Long Pole Energy Mine,Kentucky (East),Pike,Temporarily closed,Underground,Operating Subsidiary,Mine only,"Road Fork Development Company,","P.O. Box 299, Sidney, KY 41564",-,26464,23,19478
2012,1519270,Love Branch South,Kentucky (East),Pike,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Road Fork Development Company,"P.O. Box 299, Sidney, KY 41564",-,135113,31,52515
2012,1519280,No 4,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Cavalier Mineral Inc,"17339 River Drive Suite B, Vansant, VA 24656",-,134378,29,67232
